"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConservationType"
"CM001188.1",8366307,8366587,"TpRegRNA_4949.1","TpRegRNA_4949",0,"+",8366587,8366587,0,1,"280,","0,",280,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",8507905,8509188,"TpRegRNA_4973.1","TpRegRNA_4973",0,"+",8509188,8509188,0,3,"170,126,338,","0,699,945,",634,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",8613783,8614044,"Tp2g17670","Tp2g17670",0,"+",8614044,8614044,0,1,"261,","0,",261,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",8924429,8925814,"TpRegRNA_5059.1","TpRegRNA_5059",0,".",8925814,8925814,0,1,"1385,","0,",1385,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",90216,91002,"TpRegRNA_3420.1","TpRegRNA_3420",0,"+",91002,91002,0,2,"189,360,","0,426,",549,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",9059670,9060286,"Tp2g16560","Tp2g16560",0,"+",9060286,9060286,0,2,"167,350,","0,266,",517,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",9104716,9105060,"TpRegRNA_5098.1","TpRegRNA_5098",0,".",9105060,9105060,0,1,"344,","0,",344,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",9191871,9192081,"Tp2g16160","Tp2g16160",0,"-",9192081,9192081,0,1,"210,","0,",210,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",9368698,9369415,"TpRegRNA_5164.1","TpRegRNA_5164",0,"+",9369415,9369415,0,2,"262,334,","0,383,",596,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",957582,958830,"TpRegRNA_3577.1","TpRegRNA_3577",0,"-",958830,958830,0,1,"1248,","0,",1248,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",9887147,9887386,"TpRegRNA_5284.1","TpRegRNA_5284",0,"+",9887386,9887386,0,1,"239,","0,",239,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",9893921,9894122,"TpRegRNA_5278.1","TpRegRNA_5278",0,"+",9894122,9894122,0,1,"201,","0,",201,"monoexonic","NAT_lncRNA","NA"
"CM001188.1",9995005,9995205,"TpRegRNA_5306.1","TpRegRNA_5306",0,"-",9995205,9995205,0,1,"200,","0,",200,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",10336063,10336639,"Tp3g23950","Tp3g23950",0,"+",10336639,10336639,0,3,"27,107,166,","0,113,410,",300,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",10485377,10485581,"Tp3g25820","Tp3g25820",0,"-",10485581,10485581,0,1,"204,","0,",204,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",10546974,10547302,"Tp3g25950","Tp3g25950",0,"+",10547302,10547302,0,2,"106,113,","0,215,",219,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",10626596,10626800,"Tp3g30430","Tp3g30430",0,"-",10626800,10626800,0,1,"204,","0,",204,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",10895126,10895509,"Tp3g29890","Tp3g29890",0,"-",10895509,10895509,0,2,"207,87,","0,296,",294,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",11060323,11062269,"Tp3g29640","Tp3g29640",0,"-",11062269,11062269,0,2,"72,216,","0,1730,",288,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",11231961,11232243,"Tp3g29360","Tp3g29360",0,"-",11232243,11232243,0,1,"282,","0,",282,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",11241864,11242836,"Tp3g29320","Tp3g29320",0,"+",11242836,11242836,0,3,"65,54,130,","0,674,842,",249,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",11505823,11506045,"Tp3g28840","Tp3g28840",0,"-",11506045,11506045,0,1,"222,","0,",222,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",11553033,11553330,"Tp3g28760","Tp3g28760",0,"+",11553330,11553330,0,1,"297,","0,",297,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",12129715,12129937,"Tp3g27890","Tp3g27890",0,"-",12129937,12129937,0,1,"222,","0,",222,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",12255667,12256044,"Tp3g27710","Tp3g27710",0,"-",12256044,12256044,0,2,"186,108,","0,269,",294,"multiexonic","lincRNA","Species-specific"
"CM001189.1",12605786,12606730,"Tp3g27260","Tp3g27260",0,"-",12606730,12606730,0,3,"125,84,31,","0,775,913,",240,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13079935,13080732,"Tp3g26760","Tp3g26760",0,"-",13080732,13080732,0,2,"164,115,","0,682,",279,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13098363,13098827,"Tp3g26720","Tp3g26720",0,"+",13098827,13098827,0,2,"160,143,","0,321,",303,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13171313,13171910,"Tp3g26620","Tp3g26620",0,"+",13171910,13171910,0,3,"106,40,139,","0,383,458,",285,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13308680,13308905,"Tp3g26440","Tp3g26440",0,"-",13308905,13308905,0,1,"225,","0,",225,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13328051,13328318,"Tp3g26410","Tp3g26410",0,"-",13328318,13328318,0,1,"267,","0,",267,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13455359,13455581,"Tp3g26250","Tp3g26250",0,"-",13455581,13455581,0,1,"222,","0,",222,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13496676,13496952,"Tp3g26160","Tp3g26160",0,"-",13496952,13496952,0,1,"276,","0,",276,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",13622729,13623064,"Tp3g26010","Tp3g26010",0,"+",13623064,13623064,0,2,"82,158,","0,177,",240,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13651586,13652038,"Tp3g25980","Tp3g25980",0,"+",13652038,13652038,0,2,"63,219,","0,233,",282,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13656551,13656788,"Tp3g25970","Tp3g25970",0,"+",13656788,13656788,0,1,"237,","0,",237,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",13770701,13770965,"Tp3g33800","Tp3g33800",0,"+",13770965,13770965,0,1,"264,","0,",264,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",14357826,14358093,"Tp3g32500","Tp3g32500",0,"+",14358093,14358093,0,1,"267,","0,",267,"monoexonic","lincRNA","Species-specific"
"CM001189.1",14502063,14502852,"Tp3g32180","Tp3g32180",0,"-",14502852,14502852,0,2,"260,16,","0,773,",276,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",14549696,14550103,"Tp3g32040","Tp3g32040",0,"-",14550103,14550103,0,2,"156,156,","0,251,",312,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",14913196,14913418,"Tp3g31230","Tp3g31230",0,"-",14913418,14913418,0,1,"222,","0,",222,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",15136386,15136653,"Tp3g30770","Tp3g30770",0,"-",15136653,15136653,0,1,"267,","0,",267,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",1679061,1679295,"Tp3g05040","Tp3g05040",0,"+",1679295,1679295,0,1,"234,","0,",234,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",2445646,2446252,"Tp3g07230","Tp3g07230",0,"-",2446252,2446252,0,2,"81,186,","0,420,",267,"multiexonic","lincRNA","Species-specific"
"CM001189.1",2589109,2589994,"Tp3g07660","Tp3g07660",0,"+",2589994,2589994,0,3,"41,81,133,","0,103,752,",255,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",3983654,3984000,"Tp3g11630","Tp3g11630",0,"+",3984000,3984000,0,2,"94,134,","0,212,",228,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",4300856,4301225,"Tp_un1234_001","Tp_un1234_001",0,"+",4301225,4301225,0,1,"369,","0,",369,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",5517398,5517635,"Tp3g15700","Tp3g15700",0,"+",5517635,5517635,0,1,"237,","0,",237,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",733345,733564,"Tp3g02370","Tp3g02370",0,"-",733564,733564,0,1,"219,","0,",219,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",7959900,7960531,"Tp3g23820","Tp3g23820",0,"+",7960531,7960531,0,3,"31,54,170,","0,150,461,",255,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",8054538,8055303,"Tp3g23640","Tp3g23640",0,"-",8055303,8055303,0,3,"260,55,98,","0,518,667,",413,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",8259416,8260118,"Tp3g23260","Tp3g23260",0,"+",8260118,8260118,0,2,"189,108,","0,594,",297,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",8292902,8293250,"Tp3g23180","Tp3g23180",0,"+",8293250,8293250,0,2,"58,215,","0,133,",273,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9213038,9213299,"Tp3g25470","Tp3g25470",0,"+",9213299,9213299,0,1,"261,","0,",261,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9288220,9289096,"Tp3g25370","Tp3g25370",0,"-",9289096,9289096,0,2,"85,116,","0,760,",201,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9352078,9352693,"Tp3g25290","Tp3g25290",0,"-",9352693,9352693,0,2,"77,130,","0,485,",207,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9514045,9514327,"Tp3g25170","Tp3g25170",0,"+",9514327,9514327,0,1,"282,","0,",282,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9615859,9616093,"Tp3g25000","Tp3g25000",0,"+",9616093,9616093,0,1,"234,","0,",234,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9628984,9629741,"Tp3g24990","Tp3g24990",0,"+",9629741,9629741,0,2,"14,220,","0,537,",234,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9754587,9755087,"Tp3g24780","Tp3g24780",0,"+",9755087,9755087,0,3,"3,160,137,","0,128,363,",300,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9778467,9778683,"Tp3g24740","Tp3g24740",0,"-",9778683,9778683,0,1,"216,","0,",216,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9806408,9808017,"Tp3g24680","Tp3g24680",0,"-",9808017,9808017,0,3,"149,53,89,","0,441,1520,",291,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9948039,9948267,"Tp3g24510","Tp3g24510",0,"+",9948267,9948267,0,1,"228,","0,",228,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",9972891,9974122,"Tp3g24470","Tp3g24470",0,"-",9974122,9974122,0,2,"99,156,","0,1075,",255,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",10096297,10096941,"TpRegRNA_7944.1","TpRegRNA_7944",0,".",10096941,10096941,0,1,"644,","0,",644,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",10348420,10348655,"TpRegRNA_7963.1","TpRegRNA_7963",0,"+",10348655,10348655,0,1,"235,","0,",235,"monoexonic","lincRNA","Species-specific"
"CM001189.1",10348420,10348655,"TpRegRNA_7962.1","TpRegRNA_7962",0,"-",10348655,10348655,0,1,"235,","0,",235,"monoexonic","lincRNA","Species-specific"
"CM001189.1",10387534,10388287,"TpRegRNA_7965.1","TpRegRNA_7965",0,".",10388287,10388287,0,1,"753,","0,",753,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",10422078,10422651,"TpRegRNA_7972.1","TpRegRNA_7972",0,"+",10422651,10422651,0,1,"573,","0,",573,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",10456633,10457413,"TpRegRNA_7987.1","TpRegRNA_7987",0,".",10457413,10457413,0,1,"780,","0,",780,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",10494375,10495902,"TpRegRNA_7999.1","TpRegRNA_7999",0,"-",10495902,10495902,0,1,"1527,","0,",1527,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",10544538,10544848,"Tp3g25930","Tp3g25930",0,"-",10544848,10544848,0,2,"194,79,","0,231,",273,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",10688342,10688624,"Tp3g30280","Tp3g30280",0,"+",10688624,10688624,0,1,"282,","0,",282,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",10969891,10971091,"TpRegRNA_8076.1","TpRegRNA_8076",0,"-",10971091,10971091,0,4,"557,216,49,90,","0,654,968,1110,",912,"multiexonic","lincRNA","Species-specific"
"CM001189.1",11264198,11264429,"Tp3g29250","Tp3g29250",0,"-",11264429,11264429,0,1,"231,","0,",231,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",11354633,11354929,"TpRegRNA_8115.1","TpRegRNA_8115",0,".",11354929,11354929,0,1,"296,","0,",296,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",11699029,11699813,"TpRegRNA_8144.1","TpRegRNA_8144",0,"-",11699813,11699813,0,1,"784,","0,",784,"monoexonic","lincRNA","Species-specific"
"CM001189.1",11823587,11825349,"TpRegRNA_8153.1","TpRegRNA_8153",0,"+",11825349,11825349,0,3,"219,119,328,","0,696,1434,",666,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",11853573,11854865,"TpRegRNA_8158.1","TpRegRNA_8158",0,"+",11854865,11854865,0,1,"1292,","0,",1292,"monoexonic","NAT_lncRNA","NA"
"CM001189.1",12264385,12264840,"TpRegRNA_8184.1","TpRegRNA_8184",0,".",12264840,12264840,0,1,"455,","0,",455,"monoexonic","lincRNA","Species-specific"
"CM001189.1",12309221,12309455,"Tp3g27640","Tp3g27640",0,"-",12309455,12309455,0,1,"234,","0,",234,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",12875898,12876995,"TpRegRNA_8212.1","TpRegRNA_8212",0,"-",12876995,12876995,0,1,"1097,","0,",1097,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",12895616,12896580,"Tp_un1848_001","Tp_un1848_001",0,"+",12896580,12896580,0,1,"964,","0,",964,"monoexonic","NAT_lncRNA/sense_exonic_lncRNA","NA"
"CM001189.1",13109488,13110017,"TpRegRNA_8224.1","TpRegRNA_8224",0,"+",13110017,13110017,0,1,"529,","0,",529,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",13145814,13146135,"TpRegRNA_8226.1","TpRegRNA_8226",0,".",13146135,13146135,0,1,"321,","0,",321,"monoexonic","lincRNA","Species-specific"
"CM001189.1",13249833,13251745,"TpRegRNA_8233.4","TpRegRNA_8233",0,"-",13251745,13251745,0,3,"131,110,202,","0,601,1710,",443,"multiexonic","lincRNA","Species-specific"
"CM001189.1",13648319,13649732,"TpRegRNA_8247.1","TpRegRNA_8247",0,".",13649732,13649732,0,1,"1413,","0,",1413,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",13688963,13689170,"Tp3g34080","Tp3g34080",0,"+",13689170,13689170,0,1,"207,","0,",207,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",13796561,13797632,"Tp3g33680","Tp3g33680",0,"+",13797632,13797632,0,2,"143,463,","0,608,",606,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",1434744,1435067,"TpRegRNA_6219.1","TpRegRNA_6219",0,"+",1435067,1435067,0,1,"323,","0,",323,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",1464123,1464705,"Tp3g04420","Tp3g04420",0,"-",1464705,1464705,0,2,"255,186,","0,396,",441,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",1469630,1469990,"TpRegRNA_6232.1","TpRegRNA_6232",0,"+",1469990,1469990,0,1,"360,","0,",360,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",15042644,15043255,"TpRegRNA_8486.1","TpRegRNA_8486",0,".",15043255,15043255,0,1,"611,","0,",611,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",1573812,1574082,"Tp3g04720","Tp3g04720",0,"+",1574082,1574082,0,1,"270,","0,",270,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",1716370,1716879,"TpRegRNA_6290.1","TpRegRNA_6290",0,"+",1716879,1716879,0,1,"509,","0,",509,"monoexonic","NAT_lncRNA","NA"
"CM001189.1",2005242,2005452,"Tp3g05920","Tp3g05920",0,"+",2005452,2005452,0,1,"210,","0,",210,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",2168022,2168319,"Tp3g06350","Tp3g06350",0,"+",2168319,2168319,0,1,"297,","0,",297,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",2201993,2203375,"TpRegRNA_6419.1","Tp3g06500",0,"-",2203375,2203375,0,3,"290,81,118,","0,1109,1264,",489,"multiexonic","NAT_lncRNA","OnlySynteny"
"CM001189.1",2203057,2203375,"Tp3g06500","Tp3g06500",0,"-",2203375,2203375,0,2,"126,118,","0,200,",244,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",2369801,2370353,"TpRegRNA_6462.1","TpRegRNA_6462",0,"+",2370353,2370353,0,2,"126,328,","0,224,",454,"multiexonic","NAT_lncRNA","NA"
"CM001189.1",2480468,2484853,"TpRegRNA_6494.1","TpRegRNA_6494",0,"-",2484853,2484853,0,1,"4385,","0,",4385,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",2481049,2481549,"Tp3g07350","Tp3g07350",0,"-",2481549,2481549,0,4,"32,48,93,67,","0,96,277,433,",240,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",2490055,2490373,"TpRegRNA_6499.1","TpRegRNA_6499",0,"+",2490373,2490373,0,1,"318,","0,",318,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",261191,261498,"TpRegRNA_5916.1","TpRegRNA_5916",0,"+",261498,261498,0,1,"307,","0,",307,"monoexonic","NAT_lncRNA","NA"
"CM001189.1",2783441,2784036,"TpRegRNA_6582.1","TpRegRNA_6582",0,".",2784036,2784036,0,1,"595,","0,",595,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",2788910,2789189,"Tp3g08300","Tp3g08300",0,"-",2789189,2789189,0,1,"279,","0,",279,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",2909769,2910044,"TpRegRNA_6621.1","TpRegRNA_6621",0,"+",2910044,2910044,0,1,"275,","0,",275,"monoexonic","NAT_lncRNA","NA"
"CM001189.1",2968163,2968385,"TpRegRNA_6633.1","TpRegRNA_6633",0,"+",2968385,2968385,0,1,"222,","0,",222,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",3058902,3059350,"TpRegRNA_6659.1","TpRegRNA_6659",0,"+",3059350,3059350,0,1,"448,","0,",448,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",3058920,3059431,"TpRegRNA_6660.1","TpRegRNA_6660",0,"-",3059431,3059431,0,1,"511,","0,",511,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",305992,307359,"Tp3g00990","Tp3g00990",0,"+",307359,307359,0,3,"159,66,421,","0,258,946,",646,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",3170841,3171328,"TpRegRNA_6690.1","TpRegRNA_6690",0,"+",3171328,3171328,0,2,"159,235,","0,252,",394,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",3358151,3358624,"TpRegRNA_6731.1","TpRegRNA_6731",0,"+",3358624,3358624,0,2,"139,225,","0,248,",364,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",3539106,3540540,"TpRegRNA_6776.1","TpRegRNA_6776",0,"+",3540540,3540540,0,3,"210,79,629,","0,458,805,",918,"multiexonic","NAT_lncRNA","NA"
"CM001189.1",3624257,3624503,"Tp3g10670","Tp3g10670",0,"+",3624503,3624503,0,1,"246,","0,",246,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",3655897,3656122,"TpRegRNA_6811.1","TpRegRNA_6811",0,"+",3656122,3656122,0,1,"225,","0,",225,"monoexonic","NAT_lncRNA","NA"
"CM001189.1",3786598,3787511,"TpRegRNA_6839.1","TpRegRNA_6839",0,"-",3787511,3787511,0,2,"310,162,","0,751,",472,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",3786678,3786910,"TpRegRNA_6840.1","TpRegRNA_6840",0,"+",3786910,3786910,0,1,"232,","0,",232,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",382493,382790,"Tp3g01230","Tp3g01230",0,"-",382790,382790,0,1,"297,","0,",297,"monoexonic","sense_exonic_lncRNA","NA"
"CM001189.1",3910937,3911144,"Tp3g11480","Tp3g11480",0,"-",3911144,3911144,0,1,"207,","0,",207,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",4157210,4157501,"Tp3g12050","Tp3g12050",0,"-",4157501,4157501,0,1,"291,","0,",291,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",4190757,4191054,"Tp3g12150","Tp3g12150",0,"-",4191054,4191054,0,1,"297,","0,",297,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",4404179,4404410,"Tp3g12680","Tp3g12680",0,"+",4404410,4404410,0,1,"231,","0,",231,"monoexonic","NAT_lncRNA","NA"
"CM001189.1",4417573,4418268,"Tp3g12730","Tp3g12730",0,"-",4418268,4418268,0,2,"313,285,","0,410,",598,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",4451665,4451943,"TpRegRNA_6984.1","TpRegRNA_6984",0,"+",4451943,4451943,0,1,"278,","0,",278,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",44973,45652,"TpRegRNA_5855.1","TpRegRNA_5855",0,"-",45652,45652,0,2,"180,187,","0,492,",367,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",4831857,4832627,"Tp3g13800","Tp3g13800",0,"+",4832627,4832627,0,2,"340,344,","0,426,",684,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",49026,49239,"Tp3g00160","Tp3g00160",0,"+",49239,49239,0,1,"213,","0,",213,"monoexonic","NAT_lncRNA","NA"
"CM001189.1",5406665,5407677,"Tp3g15390","Tp3g15390",0,"+",5407677,5407677,0,2,"100,318,","0,694,",418,"multiexonic","sense_exonic_lncRNA","NA"
"CM001189.1",5521441,5521687,"Tp3g15710","Tp3g15710",0,"+",5521687,5521687,0,1,"246,","0,",246,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",5568921,5569689,"TpRegRNA_7254.1","TpRegRNA_7254",0,"+",5569689,5569689,0,2,"264,415,","0,353,",679,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",5761561,5761783,"Tp3g16370","Tp3g16370",0,"-",5761783,5761783,0,1,"222,","0,",222,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",576998,577971,"TpRegRNA_6006.1","TpRegRNA_6006",0,".",577971,577971,0,1,"973,","0,",973,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",5840425,5841068,"Tp3g16600","Tp3g16600",0,"+",5841068,5841068,0,2,"188,349,","0,294,",537,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",5983648,5984067,"TpRegRNA_7352.1","TpRegRNA_7352",0,"-",5984067,5984067,0,2,"203,122,","0,297,",325,"multiexonic","lincRNA","Species-specific"
"CM001189.1",6038126,6038655,"TpRegRNA_7367.1","TpRegRNA_7367",0,"-",6038655,6038655,0,1,"529,","0,",529,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",6271506,6272120,"TpRegRNA_7412.1","TpRegRNA_7412",0,"-",6272120,6272120,0,1,"614,","0,",614,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",6282703,6283246,"TpRegRNA_7411.1","TpRegRNA_7411",0,".",6283246,6283246,0,1,"543,","0,",543,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",6936134,6936359,"Tp3g19350","Tp3g19350",0,"+",6936359,6936359,0,1,"225,","0,",225,"monoexonic","NAT_lncRNA/sense_exonic_lncRNA","NA"
"CM001189.1",7026782,7027019,"TpRegRNA_7570.1","TpRegRNA_7570",0,"-",7027019,7027019,0,1,"237,","0,",237,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",7126849,7128143,"TpRegRNA_7591.1","TpRegRNA_7591",0,".",7128143,7128143,0,1,"1294,","0,",1294,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",7210838,7212201,"TpRegRNA_7611.1","Tp3g20010",0,"-",7212201,7212201,0,3,"401,143,206,","0,881,1157,",750,"multiexonic","NAT_lncRNA","NA"
"CM001189.1",7211240,7212201,"Tp3g20010","Tp3g20010",0,"-",7212201,7212201,0,2,"622,206,","0,755,",828,"multiexonic","NAT_lncRNA","NA"
"CM001189.1",7216094,7217424,"Tp3g20030","Tp3g20030",0,"-",7217424,7217424,0,3,"254,139,130,","0,953,1200,",523,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",7493193,7493606,"TpRegRNA_7668.1","TpRegRNA_7668",0,".",7493606,7493606,0,1,"413,","0,",413,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",7782113,7782378,"TpRegRNA_7712.1","TpRegRNA_7712",0,"+",7782378,7782378,0,1,"265,","0,",265,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",7857192,7858045,"TpRegRNA_7725.1","TpRegRNA_7725",0,".",7858045,7858045,0,1,"853,","0,",853,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001189.1",7894473,7895203,"TpRegRNA_7728.1","TpRegRNA_7728",0,"-",7895203,7895203,0,2,"409,181,","0,549,",590,"multiexonic","lincRNA","Species-specific"
"CM001189.1",7894513,7895203,"TpRegRNA_7729.1","TpRegRNA_7729",0,"+",7895203,7895203,0,1,"690,","0,",690,"monoexonic","lincRNA","Species-specific"
"CM001189.1",7907064,7907868,"TpRegRNA_7732.1","TpRegRNA_7732",0,"+",7907868,7907868,0,1,"804,","0,",804,"monoexonic","lincRNA","Species-specific"
"CM001189.1",7907080,7907868,"TpRegRNA_7733.1","TpRegRNA_7733",0,"-",7907868,7907868,0,2,"408,229,","0,559,",637,"multiexonic","lincRNA","Species-specific"
"CM001189.1",8010474,8011122,"TpRegRNA_7738.2","Tp3g23710",0,"+",8011122,8011122,0,3,"174,90,199,","0,271,449,",463,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",8010474,8010802,"Tp3g23710","Tp3g23710",0,"+",8010802,8010802,0,2,"174,57,","0,271,",231,"multiexonic","lincRNA","OnlySynteny"
"CM001189.1",8171170,8171446,"Tp3g23410","Tp3g23410",0,"-",8171446,8171446,0,1,"276,","0,",276,"monoexonic","lincRNA","OnlySynteny"
"CM001189.1",8200993,8201345,"TpRegRNA_7763.1","TpRegRNA_7763",0,".",8201345,8201345,0,1,"352,","0,",352,"monoexonic","lincRNA","Species-specific"
"CM001189.1",8270558,8272184,"TpRegRNA_7772.1","TpRegRNA_7772",0,"-",8272184,8272184,0,4,"1131,109,38,100,","0,1202,1395,1526,",1378,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
